10203080101010;1395.77;D;ATUALIZACAO DO SALDO DEVEDOR;9;8;22;001
50108010100000;1395.77;C;ATUALIZACAO DO SALDO DEVEDOR;9;8;22;001
10203080101010;2688.25;D;ATUALIZACAO DO SALDO DEVEDOR;9;8;23;001
50108010100000;2688.25;C;ATUALIZACAO DO SALDO DEVEDOR;9;8;23;001
10203080101010;2080.94;D;ATUALIZACAO DO SALDO DEVEDOR;9;8;24;001
50108010100000;2080.94;C;ATUALIZACAO DO SALDO DEVEDOR;9;8;24;001
10203080101010;438.06;D;ATUALIZACAO DO SALDO DEVEDOR;9;8;25;001
50108010100000;438.06;C;ATUALIZACAO DO SALDO DEVEDOR;9;8;25;001
10203080101010;1181.64;D;ATUALIZACAO DO SALDO DEVEDOR;9;8;26;001
50108010100000;1181.64;C;ATUALIZACAO DO SALDO DEVEDOR;9;8;26;001
10203080101010;6210.06;D;ATUALIZACAO DO SALDO DEVEDOR;9;49;27;001
50108010100000;6210.06;C;ATUALIZACAO DO SALDO DEVEDOR;9;49;27;001
10203080101010;10606.39;D;ATUALIZACAO DO SALDO DEVEDOR;9;49;28;001
50108010100000;10606.39;C;ATUALIZACAO DO SALDO DEVEDOR;9;49;28;001
10203080101010;7999.42;D;ATUALIZACAO DO SALDO DEVEDOR;9;49;29;001
50108010100000;7999.42;C;ATUALIZACAO DO SALDO DEVEDOR;9;49;29;001
10203080101010;852.29;D;ATUALIZACAO DO SALDO DEVEDOR;9;49;30;001
50108010100000;852.29;C;ATUALIZACAO DO SALDO DEVEDOR;9;49;30;001
10203080101010;2697.67;D;ATUALIZACAO DO SALDO DEVEDOR;9;49;31;001
50108010100000;2697.67;C;ATUALIZACAO DO SALDO DEVEDOR;9;49;31;001
10203080101010;427.3;D;ATUALIZACAO DO SALDO DEVEDOR;9;22;3;001
50108010100000;427.3;C;ATUALIZACAO DO SALDO DEVEDOR;9;22;3;001
10203080101010;240.42;D;ATUALIZACAO DO SALDO DEVEDOR;9;51;21;001
50108010100000;240.42;C;ATUALIZACAO DO SALDO DEVEDOR;9;51;21;001
