10203080101010;1176.97;D;ATUALIZACAO DO SALDO DEVEDOR;9;8;22;001
50108010100000;1176.97;C;ATUALIZACAO DO SALDO DEVEDOR;9;8;22;001
10203080101010;2176.84;D;ATUALIZACAO DO SALDO DEVEDOR;9;8;23;001
50108010100000;2176.84;C;ATUALIZACAO DO SALDO DEVEDOR;9;8;23;001
10203080101010;1639.42;D;ATUALIZACAO DO SALDO DEVEDOR;9;8;24;001
50108010100000;1639.42;C;ATUALIZACAO DO SALDO DEVEDOR;9;8;24;001
10203080101010;341.68;D;ATUALIZACAO DO SALDO DEVEDOR;9;8;25;001
50108010100000;341.68;C;ATUALIZACAO DO SALDO DEVEDOR;9;8;25;001
10203080101010;921.23;D;ATUALIZACAO DO SALDO DEVEDOR;9;8;26;001
50108010100000;921.23;C;ATUALIZACAO DO SALDO DEVEDOR;9;8;26;001
10203080101010;5048.21;D;ATUALIZACAO DO SALDO DEVEDOR;9;49;27;001
50108010100000;5048.21;C;ATUALIZACAO DO SALDO DEVEDOR;9;49;27;001
10203080101010;8655.43;D;ATUALIZACAO DO SALDO DEVEDOR;9;49;28;001
50108010100000;8655.43;C;ATUALIZACAO DO SALDO DEVEDOR;9;49;28;001
10203080101010;6705.53;D;ATUALIZACAO DO SALDO DEVEDOR;9;49;29;001
50108010100000;6705.53;C;ATUALIZACAO DO SALDO DEVEDOR;9;49;29;001
10203080101010;673.92;D;ATUALIZACAO DO SALDO DEVEDOR;9;49;30;001
50108010100000;673.92;C;ATUALIZACAO DO SALDO DEVEDOR;9;49;30;001
10203080101010;2406.42;D;ATUALIZACAO DO SALDO DEVEDOR;9;49;31;001
50108010100000;2406.42;C;ATUALIZACAO DO SALDO DEVEDOR;9;49;31;001
10203080101010;389.6;D;ATUALIZACAO DO SALDO DEVEDOR;9;22;3;001
50108010100000;389.6;C;ATUALIZACAO DO SALDO DEVEDOR;9;22;3;001
10203080101010;248.16;D;ATUALIZACAO DO SALDO DEVEDOR;9;51;21;001
50108010100000;248.16;C;ATUALIZACAO DO SALDO DEVEDOR;9;51;21;001
