10203080101010;1086.42;D;ATUALIZACAO DO SALDO DEVEDOR;9;8;22;001
50108010100000;1086.42;C;ATUALIZACAO DO SALDO DEVEDOR;9;8;22;001
10203080101010;2139.03;D;ATUALIZACAO DO SALDO DEVEDOR;9;8;23;001
50108010100000;2139.03;C;ATUALIZACAO DO SALDO DEVEDOR;9;8;23;001
10203080101010;1632.62;D;ATUALIZACAO DO SALDO DEVEDOR;9;8;24;001
50108010100000;1632.62;C;ATUALIZACAO DO SALDO DEVEDOR;9;8;24;001
10203080101010;328.49;D;ATUALIZACAO DO SALDO DEVEDOR;9;8;25;001
50108010100000;328.49;C;ATUALIZACAO DO SALDO DEVEDOR;9;8;25;001
10203080101010;921.47;D;ATUALIZACAO DO SALDO DEVEDOR;9;8;26;001
50108010100000;921.47;C;ATUALIZACAO DO SALDO DEVEDOR;9;8;26;001
10203080101010;4917.04;D;ATUALIZACAO DO SALDO DEVEDOR;9;49;27;001
50108010100000;4917.04;C;ATUALIZACAO DO SALDO DEVEDOR;9;49;27;001
10203080101010;8740.57;D;ATUALIZACAO DO SALDO DEVEDOR;9;49;28;001
50108010100000;8740.57;C;ATUALIZACAO DO SALDO DEVEDOR;9;49;28;001
10203080101010;6913.57;D;ATUALIZACAO DO SALDO DEVEDOR;9;49;29;001
50108010100000;6913.57;C;ATUALIZACAO DO SALDO DEVEDOR;9;49;29;001
10203080101010;700.51;D;ATUALIZACAO DO SALDO DEVEDOR;9;49;30;001
50108010100000;700.51;C;ATUALIZACAO DO SALDO DEVEDOR;9;49;30;001
10203080101010;2410.66;D;ATUALIZACAO DO SALDO DEVEDOR;9;49;31;001
50108010100000;2410.66;C;ATUALIZACAO DO SALDO DEVEDOR;9;49;31;001
10203080101010;392.39;D;ATUALIZACAO DO SALDO DEVEDOR;9;22;3;001
50108010100000;392.39;C;ATUALIZACAO DO SALDO DEVEDOR;9;22;3;001
10203080101010;249.0;D;ATUALIZACAO DO SALDO DEVEDOR;9;51;21;001
50108010100000;249.0;C;ATUALIZACAO DO SALDO DEVEDOR;9;51;21;001
