10203080101010;1400.79;D;ATUALIZACAO DO SALDO DEVEDOR;9;8;22;001
50108010100000;1400.79;C;ATUALIZACAO DO SALDO DEVEDOR;9;8;22;001
10203080101010;2724.17;D;ATUALIZACAO DO SALDO DEVEDOR;9;8;23;001
50108010100000;2724.17;C;ATUALIZACAO DO SALDO DEVEDOR;9;8;23;001
10203080101010;2131.6;D;ATUALIZACAO DO SALDO DEVEDOR;9;8;24;001
50108010100000;2131.6;C;ATUALIZACAO DO SALDO DEVEDOR;9;8;24;001
10203080101010;451.79;D;ATUALIZACAO DO SALDO DEVEDOR;9;8;25;001
50108010100000;451.79;C;ATUALIZACAO DO SALDO DEVEDOR;9;8;25;001
10203080101010;1183.06;D;ATUALIZACAO DO SALDO DEVEDOR;9;8;26;001
50108010100000;1183.06;C;ATUALIZACAO DO SALDO DEVEDOR;9;8;26;001
10203080101010;6289.55;D;ATUALIZACAO DO SALDO DEVEDOR;9;49;27;001
50108010100000;6289.55;C;ATUALIZACAO DO SALDO DEVEDOR;9;49;27;001
10203080101010;10677.63;D;ATUALIZACAO DO SALDO DEVEDOR;9;49;28;001
50108010100000;10677.63;C;ATUALIZACAO DO SALDO DEVEDOR;9;49;28;001
10203080101010;8068.24;D;ATUALIZACAO DO SALDO DEVEDOR;9;49;29;001
50108010100000;8068.24;C;ATUALIZACAO DO SALDO DEVEDOR;9;49;29;001
10203080101010;851.33;D;ATUALIZACAO DO SALDO DEVEDOR;9;49;30;001
50108010100000;851.33;C;ATUALIZACAO DO SALDO DEVEDOR;9;49;30;001
10203080101010;2633.08;D;ATUALIZACAO DO SALDO DEVEDOR;9;49;31;001
50108010100000;2633.08;C;ATUALIZACAO DO SALDO DEVEDOR;9;49;31;001
10203080101010;434.46;D;ATUALIZACAO DO SALDO DEVEDOR;9;22;3;001
50108010100000;434.46;C;ATUALIZACAO DO SALDO DEVEDOR;9;22;3;001
10203080101010;241.42;D;ATUALIZACAO DO SALDO DEVEDOR;9;51;21;001
50108010100000;241.42;C;ATUALIZACAO DO SALDO DEVEDOR;9;51;21;001
