10203080101010;1247.32;D;ATUALIZACAO DO SALDO DEVEDOR;9;8;22;001
50108010100000;1247.32;C;ATUALIZACAO DO SALDO DEVEDOR;9;8;22;001
10203080101010;2333.6;D;ATUALIZACAO DO SALDO DEVEDOR;9;8;23;001
50108010100000;2333.6;C;ATUALIZACAO DO SALDO DEVEDOR;9;8;23;001
10203080101010;1758.86;D;ATUALIZACAO DO SALDO DEVEDOR;9;8;24;001
50108010100000;1758.86;C;ATUALIZACAO DO SALDO DEVEDOR;9;8;24;001
10203080101010;372.96;D;ATUALIZACAO DO SALDO DEVEDOR;9;8;25;001
50108010100000;372.96;C;ATUALIZACAO DO SALDO DEVEDOR;9;8;25;001
10203080101010;1018.68;D;ATUALIZACAO DO SALDO DEVEDOR;9;8;26;001
50108010100000;1018.68;C;ATUALIZACAO DO SALDO DEVEDOR;9;8;26;001
10203080101010;5647.6;D;ATUALIZACAO DO SALDO DEVEDOR;9;49;27;001
50108010100000;5647.6;C;ATUALIZACAO DO SALDO DEVEDOR;9;49;27;001
10203080101010;9441.08;D;ATUALIZACAO DO SALDO DEVEDOR;9;49;28;001
50108010100000;9441.08;C;ATUALIZACAO DO SALDO DEVEDOR;9;49;28;001
10203080101010;6923.43;D;ATUALIZACAO DO SALDO DEVEDOR;9;49;29;001
50108010100000;6923.43;C;ATUALIZACAO DO SALDO DEVEDOR;9;49;29;001
10203080101010;781.37;D;ATUALIZACAO DO SALDO DEVEDOR;9;49;30;001
50108010100000;781.37;C;ATUALIZACAO DO SALDO DEVEDOR;9;49;30;001
10203080101010;2508.33;D;ATUALIZACAO DO SALDO DEVEDOR;9;49;31;001
50108010100000;2508.33;C;ATUALIZACAO DO SALDO DEVEDOR;9;49;31;001
10203080101010;406.05;D;ATUALIZACAO DO SALDO DEVEDOR;9;22;3;001
50108010100000;406.05;C;ATUALIZACAO DO SALDO DEVEDOR;9;22;3;001
10203080101010;249.23;D;ATUALIZACAO DO SALDO DEVEDOR;9;51;21;001
50108010100000;249.23;C;ATUALIZACAO DO SALDO DEVEDOR;9;51;21;001
