10203080101010;1247.32;D;ATUALIZACAO DO SALDO DEVEDOR;9;8;22;001
50108010100000;1247.32;C;ATUALIZACAO DO SALDO DEVEDOR;9;8;22;001
10203080101010;2336.04;D;ATUALIZACAO DO SALDO DEVEDOR;9;8;23;001
50108010100000;2336.04;C;ATUALIZACAO DO SALDO DEVEDOR;9;8;23;001
10203080101010;1757.45;D;ATUALIZACAO DO SALDO DEVEDOR;9;8;24;001
50108010100000;1757.45;C;ATUALIZACAO DO SALDO DEVEDOR;9;8;24;001
10203080101010;371.73;D;ATUALIZACAO DO SALDO DEVEDOR;9;8;25;001
50108010100000;371.73;C;ATUALIZACAO DO SALDO DEVEDOR;9;8;25;001
10203080101010;1016.69;D;ATUALIZACAO DO SALDO DEVEDOR;9;8;26;001
50108010100000;1016.69;C;ATUALIZACAO DO SALDO DEVEDOR;9;8;26;001
10203080101010;5615.84;D;ATUALIZACAO DO SALDO DEVEDOR;9;49;27;001
50108010100000;5615.84;C;ATUALIZACAO DO SALDO DEVEDOR;9;49;27;001
10203080101010;9356.67;D;ATUALIZACAO DO SALDO DEVEDOR;9;49;28;001
50108010100000;9356.67;C;ATUALIZACAO DO SALDO DEVEDOR;9;49;28;001
10203080101010;6903.77;D;ATUALIZACAO DO SALDO DEVEDOR;9;49;29;001
50108010100000;6903.77;C;ATUALIZACAO DO SALDO DEVEDOR;9;49;29;001
10203080101010;778.2;D;ATUALIZACAO DO SALDO DEVEDOR;9;49;30;001
50108010100000;778.2;C;ATUALIZACAO DO SALDO DEVEDOR;9;49;30;001
10203080101010;2457.42;D;ATUALIZACAO DO SALDO DEVEDOR;9;49;31;001
50108010100000;2457.42;C;ATUALIZACAO DO SALDO DEVEDOR;9;49;31;001
10203080101010;401.26;D;ATUALIZACAO DO SALDO DEVEDOR;9;22;3;001
50108010100000;401.26;C;ATUALIZACAO DO SALDO DEVEDOR;9;22;3;001
10203080101010;245.4;D;ATUALIZACAO DO SALDO DEVEDOR;9;51;21;001
50108010100000;245.4;C;ATUALIZACAO DO SALDO DEVEDOR;9;51;21;001
