10203080101010;1081.59;D;ATUALIZACAO DO SALDO DEVEDOR;9;8;22;001
50108010100000;1081.59;C;ATUALIZACAO DO SALDO DEVEDOR;9;8;22;001
10203080101010;2115.44;D;ATUALIZACAO DO SALDO DEVEDOR;9;8;23;001
50108010100000;2115.44;C;ATUALIZACAO DO SALDO DEVEDOR;9;8;23;001
10203080101010;1615.51;D;ATUALIZACAO DO SALDO DEVEDOR;9;8;24;001
50108010100000;1615.51;C;ATUALIZACAO DO SALDO DEVEDOR;9;8;24;001
10203080101010;325.11;D;ATUALIZACAO DO SALDO DEVEDOR;9;8;25;001
50108010100000;325.11;C;ATUALIZACAO DO SALDO DEVEDOR;9;8;25;001
10203080101010;909.17;D;ATUALIZACAO DO SALDO DEVEDOR;9;8;26;001
50108010100000;909.17;C;ATUALIZACAO DO SALDO DEVEDOR;9;8;26;001
10203080101010;4808.4;D;ATUALIZACAO DO SALDO DEVEDOR;9;49;27;001
50108010100000;4808.4;C;ATUALIZACAO DO SALDO DEVEDOR;9;49;27;001
10203080101010;8591.27;D;ATUALIZACAO DO SALDO DEVEDOR;9;49;28;001
50108010100000;8591.27;C;ATUALIZACAO DO SALDO DEVEDOR;9;49;28;001
10203080101010;6718.07;D;ATUALIZACAO DO SALDO DEVEDOR;9;49;29;001
50108010100000;6718.07;C;ATUALIZACAO DO SALDO DEVEDOR;9;49;29;001
10203080101010;694.0;D;ATUALIZACAO DO SALDO DEVEDOR;9;49;30;001
50108010100000;694.0;C;ATUALIZACAO DO SALDO DEVEDOR;9;49;30;001
10203080101010;2413.06;D;ATUALIZACAO DO SALDO DEVEDOR;9;49;31;001
50108010100000;2413.06;C;ATUALIZACAO DO SALDO DEVEDOR;9;49;31;001
10203080101010;385.93;D;ATUALIZACAO DO SALDO DEVEDOR;9;22;3;001
50108010100000;385.93;C;ATUALIZACAO DO SALDO DEVEDOR;9;22;3;001
10203080101010;240.84;D;ATUALIZACAO DO SALDO DEVEDOR;9;51;21;001
50108010100000;240.84;C;ATUALIZACAO DO SALDO DEVEDOR;9;51;21;001
